time(ns),x,y,z,qw,qx,qy,qz
1718164501300288000,-65.4443,482.632,14.4551,0.720324,-0.000797513,-0.00585996,-0.693613
1718164501400418048,-65.4274,482.008,14.4551,0.720687,-0.00114762,-0.00600786,-0.693234
1718164501500551936,-65.4106,481.383,14.4542,0.721072,-0.00140284,-0.00637296,-0.692829
1718164501600684032,-65.3927,480.756,14.4531,0.721405,-0.001714,-0.00660584,-0.69248
1718164501700787968,-65.3746,480.127,14.4534,0.721751,-0.0016442,-0.00677304,-0.692117
1718164501800866048,-65.355,479.494,14.4543,0.722058,-0.00143847,-0.00629472,-0.691802
1718164501900921088,-65.3359,478.86,14.4536,0.722266,-0.000912,-0.00602273,-0.691589
1718164502000954880,-65.3156,478.225,14.4529,0.722451,-0.00101055,-0.00581356,-0.691396
1718164502100963072,-65.2963,477.59,14.4532,0.722525,-0.00111481,-0.00628599,-0.691315
1718164502200946944,-65.2755,476.954,14.4533,0.722577,-0.00195149,-0.00679091,-0.691254
1718164502300915968,-65.2565,476.317,14.4519,0.722682,-0.00222614,-0.007799,-0.691133
1718164502400887040,-65.2364,475.675,14.4509,0.722723,-0.00215814,-0.00790819,-0.691089
1718164502500849920,-65.2164,475.031,14.452,0.722731,-0.00154061,-0.00765212,-0.691085
1718164502600816128,-65.1964,474.384,14.455,0.722811,-0.000717178,-0.00714104,-0.691008
1718164502700768000,-65.1759,473.736,14.456,0.722879,-0.000339426,-0.00698253,-0.69094
1718164502800721920,-65.1559,473.088,14.4546,0.722919,-0.000115895,-0.00718841,-0.690895
1718164502900675072,-65.1342,472.439,14.4536,0.722965,-0.000566517,-0.00717375,-0.690848
1718164503000623104,-65.1131,471.791,14.454,0.72295,-0.00116191,-0.00803574,-0.690853
1718164503100574976,-65.0924,471.14,14.4551,0.722897,-0.00144736,-0.00856502,-0.690901
1718164503200532992,-65.0726,470.488,14.4553,0.722788,-0.0012766,-0.00888068,-0.691012
1718164503300508928,-65.0509,469.835,14.4558,0.722578,-0.0012314,-0.00817528,-0.69124
1718164503400498944,-65.0291,469.18,14.4586,0.722323,-0.000926069,-0.00738915,-0.691516
1718164503500486912,-65.009,468.527,14.4608,0.722174,-0.0011001,-0.00714126,-0.691673
1718164503600482048,-64.9874,467.876,14.4622,0.721989,-0.00233072,-0.00736614,-0.691861
1718164503700478976,-64.9692,467.224,14.4626,0.721792,-0.00255695,-0.00822409,-0.692056
1718164503800471040,-64.9514,466.57,14.4631,0.721717,-0.00216913,-0.00805304,-0.692138
1718164503900470016,-64.9329,465.916,14.4642,0.721584,-0.00156425,-0.00756775,-0.692284
1718164504000461056,-64.912,465.261,14.4679,0.721412,-0.00118922,-0.00646624,-0.692475
1718164504100448000,-64.8937,464.608,14.4696,0.721413,-0.000986993,-0.0061139,-0.692478
1718164504200441088,-64.8752,463.957,14.4679,0.721382,-0.0014104,-0.00632381,-0.692507
1718164504300438016,-64.8587,463.305,14.4671,0.721284,-0.0010391,-0.00683912,-0.692605
1718164504400436992,-64.8411,462.652,14.4676,0.721281,-0.00068725,-0.00653857,-0.692611
1718164504500434944,-64.8225,462.001,14.4683,0.721201,-0.000861829,-0.00631243,-0.692697
1718164504600436992,-64.8033,461.351,14.4687,0.721097,-0.00138502,-0.00635477,-0.692803
1718164504700421888,-64.7849,460.701,14.4685,0.721098,-0.00161764,-0.00609345,-0.692805
1718164504800412928,-64.7663,460.052,14.4679,0.720959,-0.00219143,-0.0062035,-0.692946
1718164504900382976,-64.7465,459.405,14.4698,0.720825,-0.00328552,-0.00605478,-0.693083
1718164505000345088,-64.7294,458.758,14.4718,0.720704,-0.00369809,-0.0063818,-0.693204
1718164505100314880,-64.7132,458.111,14.4716,0.720515,-0.00354988,-0.00640624,-0.693401
1718164505200299008,-64.697,457.462,14.472,0.720273,-0.00280253,-0.00555396,-0.693663
1718164505300271104,-64.6801,456.814,14.4751,0.720054,-0.00218709,-0.00429449,-0.693901
1718164505400230912,-64.6641,456.17,14.4775,0.719825,-0.00216767,-0.00402688,-0.694141
1718164505500186112,-64.65,455.529,14.4765,0.719651,-0.00238007,-0.00454719,-0.694317
1718164505600154880,-64.6377,454.889,14.4737,0.719478,-0.00205042,-0.00506121,-0.694494
1718164505700137984,-64.6255,454.25,14.4731,0.719213,-0.00164095,-0.0053925,-0.694767
1718164505800096000,-64.6144,453.613,14.475,0.718997,-0.000796803,-0.0056421,-0.69499
1718164505900056064,-64.6024,452.977,14.476,0.718817,-0.000303377,-0.00548823,-0.695177
1718164506000023040,-64.5936,452.346,14.4745,0.71854,0.000470355,-0.00665371,-0.695454
1718164506099983872,-64.5834,451.718,14.4736,0.718394,0.000366956,-0.00716695,-0.6956
1718164506199973120,-64.5746,451.092,14.4743,0.718206,0.0006561,-0.008263,-0.695781
1718164506299960064,-64.564,450.469,14.475,0.718054,0.000348175,-0.0087719,-0.695932
1718164506399956992,-64.5556,449.848,14.4756,0.717954,0.000687853,-0.00995741,-0.696019
1718164506499968000,-64.5489,449.229,14.4768,0.717983,0.00118854,-0.0111833,-0.69597
1718164506600005120,-64.5416,448.611,14.4795,0.717929,0.00225767,-0.0117827,-0.696013
1718164506700055040,-64.5321,447.996,14.4827,0.718002,0.00265447,-0.0120626,-0.695931
1718164506800132096,-64.5207,447.384,14.4853,0.718166,0.00247754,-0.0121915,-0.69576
1718164506900217088,-64.5099,446.772,14.4872,0.718311,0.00292676,-0.0122224,-0.695609
1718164507000314112,-64.4995,446.163,14.4884,0.718558,0.00318393,-0.0125203,-0.695347
1718164507100384000,-64.4903,445.559,14.4914,0.71888,0.00346171,-0.0137934,-0.694989
1718164507200500992,-64.4778,444.955,14.4956,0.719288,0.00318624,-0.0141628,-0.694561
1718164507300631040,-64.4618,444.351,14.4968,0.719738,0.00323506,-0.0132926,-0.694111
1718164507400786944,-64.4451,443.747,14.4959,0.720278,0.00406903,-0.0120256,-0.693569
1718164507500892928,-64.4241,443.146,14.4975,0.72073,0.00378083,-0.00964113,-0.693138
1718164507600954112,-64.4061,442.547,14.5011,0.721154,0.00454526,-0.00851501,-0.692708
1718164507700978944,-64.3844,441.956,14.4989,0.721736,0.00270801,-0.00830993,-0.692113
1718164507800984064,-64.3651,441.367,14.4947,0.722151,0.00200781,-0.00918049,-0.691671
1718164507900972032,-64.3451,440.777,14.4935,0.722662,0.00173359,-0.00853715,-0.691147
1718164508000955904,-64.3247,440.188,14.4942,0.723128,0.00211051,-0.00783013,-0.690667
1718164508100939008,-64.3002,439.602,14.4954,0.723595,0.00155619,-0.00667444,-0.690191
1718164508200929024,-64.2765,439.018,14.4942,0.723903,0.00108954,-0.00611116,-0.689874
1718164508300929024,-64.2549,438.436,14.4908,0.724181,0.00107117,-0.00610986,-0.689582
1718164508400939008,-64.2355,437.855,14.488,0.724473,0.00179581,-0.00612639,-0.689273
1718164508500954112,-64.2129,437.276,14.4877,0.724523,0.00183436,-0.0055711,-0.689226
1718164508600954112,-64.1912,436.701,14.4871,0.724537,0.00164139,-0.00590787,-0.689208
1718164508700946944,-64.1694,436.129,14.4852,0.72458,0.000875433,-0.00618787,-0.689162
1718164508800935936,-64.1484,435.558,14.4822,0.724476,0.000342658,-0.00676937,-0.689266
1718164508900901120,-64.1265,434.989,14.4802,0.724405,-0.000226768,-0.00670002,-0.689343
1718164509000856064,-64.1053,434.421,14.4797,0.724388,-0.00015264,-0.00669605,-0.68936
1718164509100822016,-64.0862,433.854,14.4804,0.724383,0.000299926,-0.0066922,-0.689366
1718164509200803072,-64.0655,433.29,14.4811,0.724228,0.000241747,-0.00649715,-0.68953
1718164509300794880,-64.0447,432.728,14.481,0.724154,0.000201655,-0.00637459,-0.689609
1718164509400784896,-64.0234,432.17,14.4807,0.724146,-0.000390423,-0.0062006,-0.689619
1718164509500777984,-64.0031,431.616,14.4804,0.724038,-0.000715356,-0.00634215,-0.689731
1718164509600750080,-63.9837,431.067,14.4804,0.723992,-0.000827428,-0.00633818,-0.689779
1718164509700721920,-63.9641,430.522,14.4802,0.723934,-0.00077663,-0.00610157,-0.689842
1718164509800688896,-63.9445,429.985,14.4804,0.723891,-0.00122463,-0.00613476,-0.689886
1718164509900647936,-63.9287,429.455,14.4815,0.723741,-0.000646622,-0.00689592,-0.690037
1718164510000613120,-63.9136,428.931,14.4829,0.723665,0.000138407,-0.00713862,-0.690114
1718164510100585984,-63.8943,428.416,14.4837,0.72372,-0.000519447,-0.00685067,-0.690059
1718164510200561920,-63.873,427.91,14.4838,0.723716,-0.00176569,-0.00637397,-0.690066
1718164510300550912,-63.8531,427.41,14.4853,0.72356,-0.00219566,-0.00588075,-0.690233
1718164510400517120,-63.8399,426.919,14.4861,0.723752,-0.0014613,-0.00664248,-0.690027
1718164510500485888,-63.8279,426.435,14.4865,0.7239,-0.00104065,-0.00754405,-0.689863
1718164510600476928,-63.8106,425.959,14.4882,0.7235,-0.000753314,-0.00713738,-0.690287
1718164510700446976,-63.7915,425.488,14.4899,0.72339,-0.00083191,-0.0059799,-0.690413
1718164510800409088,-63.7745,425.024,14.49,0.723558,-0.00138034,-0.00581068,-0.690237
1718164510900389120,-63.7585,424.563,14.4907,0.723496,-0.002069,-0.00631884,-0.690297
1718164511000368896,-63.7434,424.103,14.493,0.723379,-0.00251057,-0.00675883,-0.690413
1718164511100344064,-63.7288,423.645,14.4953,0.72337,-0.002462,-0.0069921,-0.690421
1718164511200315904,-63.7158,423.189,14.4948,0.723453,-0.00226217,-0.00770566,-0.690327
1718164511300303872,-63.7018,422.735,14.4936,0.723405,-0.00238762,-0.00827969,-0.690371
1718164511400301056,-63.688,422.282,14.4948,0.723294,-0.00194445,-0.00839223,-0.690486
1718164511500302080,-63.6761,421.845,14.5024,0.723319,-0.00403051,-0.011612,-0.690405
1718164511600304896,-63.6598,421.401,14.5077,0.723213,-0.00472087,-0.0111317,-0.690519
1718164511700304896,-63.6439,420.955,14.5086,0.723033,-0.00413986,-0.0102258,-0.690725
1718164511800286976,-63.6306,420.511,14.5061,0.723228,-0.00266589,-0.00910921,-0.690544
1718164511900282880,-63.6188,420.07,14.5044,0.72316,-0.00149158,-0.00911891,-0.690619
1718164512000283904,-63.6064,419.634,14.508,0.723166,-0.000387695,-0.00874515,-0.690619
1718164512100279040,-63.5947,419.197,14.5245,0.723253,0.00226724,-0.00712784,-0.690543
1718164512200280064,-63.5809,418.773,14.5229,0.72335,0.00141583,-0.00769417,-0.690437
1718164512300286976,-63.5653,418.355,14.5156,0.723182,-0.000102091,-0.0084883,-0.690606
1718164512400278016,-63.5525,417.938,14.5115,0.723193,0.000105081,-0.00870397,-0.690591
1718164512500267008,-63.5401,417.521,14.5129,0.723279,0.00129148,-0.00770228,-0.690511
1718164512600254976,-63.5266,417.109,14.5165,0.723205,0.00231262,-0.00681234,-0.690596
1718164512700236032,-63.5124,416.703,14.5179,0.723271,0.00223182,-0.00643781,-0.690531
1718164512800220928,-63.499,416.302,14.517,0.723305,0.00166875,-0.00677883,-0.690494
1718164512900206080,-63.487,415.905,14.5154,0.723275,0.00150619,-0.00762029,-0.690516
1718164513000176896,-63.4776,415.51,14.513,0.723415,0.00185689,-0.00861708,-0.690357
1718164513100163072,-63.4655,415.119,14.5111,0.723398,0.00175947,-0.00893225,-0.690371
1718164513200154112,-63.4506,414.729,14.5108,0.723345,0.00153847,-0.00839191,-0.690434
1718164513300142080,-63.4363,414.343,14.5098,0.72338,0.00123394,-0.00797094,-0.690403
1718164513400131072,-63.4207,413.96,14.5098,0.72335,0.000673164,-0.00711996,-0.690444
1718164513500101120,-63.4067,413.58,14.5092,0.723361,0.000687109,-0.0066107,-0.690438
1718164513600088064,-63.396,413.203,14.5084,0.723426,0.00109609,-0.00684782,-0.690367
1718164513700079104,-63.3861,412.83,14.5083,0.723321,0.00129944,-0.00756338,-0.69047
1718164513800069120,-63.376,412.46,14.5085,0.723089,0.001532,-0.00810288,-0.690706
1718164513900040960,-63.365,412.092,14.508,0.722944,0.00152084,-0.00811434,-0.690857
1718164514000019968,-63.353,411.729,14.5072,0.72271,0.00080972,-0.0084251,-0.6911
1718164514099997952,-63.3395,411.368,14.5066,0.722374,0.000103898,-0.00823309,-0.691454
1718164514199972096,-63.3349,411.006,14.5034,0.722001,0.00198523,-0.00910764,-0.69183
1718164514299963904,-63.3293,410.648,14.5013,0.721485,0.00284691,-0.00928296,-0.692362
1718164514399969024,-63.318,410.296,14.5035,0.720891,0.00187405,-0.00922449,-0.692984
1718164514499973120,-63.3032,409.95,14.5059,0.720682,-0.000892502,-0.00902364,-0.693206
1718164514600011008,-63.2904,409.603,14.5062,0.720322,-0.00270587,-0.00900882,-0.693576
1718164514700080896,-63.2834,409.254,14.5064,0.719873,-0.0022305,-0.00876799,-0.694047
1718164514800152064,-63.2789,408.902,14.5057,0.719476,-0.000730675,-0.00844945,-0.694466
1718164514900224000,-63.2807,408.555,14.4983,0.719275,0.000465,-0.0110739,-0.694637
1718164515000312064,-63.2775,408.208,14.4928,0.718962,1.44114e-05,-0.012382,-0.694939
1718164515100425984,-63.2674,407.858,14.497,0.718405,0.000237486,-0.0110329,-0.695538
1718164515200518912,-63.2507,407.506,14.5065,0.718459,-0.000238655,-0.00709341,-0.695533
1718164515300631040,-63.2383,407.161,14.509,0.718433,-0.00141799,-0.00584286,-0.69557
1718164515400750080,-63.2314,406.82,14.5073,0.718344,-0.00197395,-0.00613278,-0.695658
1718164515500844032,-63.2283,406.495,14.5093,0.718007,-0.00523743,-0.010503,-0.695937
1718164515600894976,-63.2215,406.16,14.5087,0.717861,-0.005828,-0.0106411,-0.696081
1718164515700922880,-63.2157,405.817,14.506,0.717779,-0.00382117,-0.00903067,-0.696202
1718164515800914944,-63.2089,405.473,14.5011,0.717799,-0.00102246,-0.00586991,-0.696225
1718164515900880896,-63.2023,405.134,14.4968,0.717872,0.000555799,-0.00421346,-0.696162
1718164516000845056,-63.1959,404.801,14.4966,0.717821,0.000597207,-0.00409287,-0.696215
1718164516100806912,-63.1898,404.473,14.4988,0.717738,-0.000205691,-0.00486109,-0.696296
1718164516200765952,-63.1851,404.146,14.508,0.717817,0.00051811,-0.00469746,-0.696215
1718164516300745984,-63.1761,403.814,14.5229,0.717758,0.00330786,-0.000593143,-0.696284
1718164516400722944,-63.1705,403.499,14.5127,0.717831,0.00154493,-0.00260423,-0.696211
1718164516500715008,-63.1659,403.188,14.4941,0.717824,-0.0013045,-0.0057425,-0.6962
1718164516600706048,-63.1612,402.874,14.4807,0.717487,-0.0026296,-0.00774924,-0.696523
1718164516700668928,-63.1553,402.555,14.4806,0.717476,-0.00200657,-0.00700106,-0.696545
1718164516800636928,-63.1503,402.236,14.4858,0.717617,-0.000596544,-0.00593524,-0.696413
1718164516900613888,-63.1444,401.921,14.488,0.717565,-0.000194477,-0.00545097,-0.69647
1718164517000603904,-63.1385,401.609,14.4864,0.717436,-0.000440409,-0.00573734,-0.696601
1718164517100571904,-63.1323,401.3,14.4838,0.717435,-0.0011291,-0.00603714,-0.696599
1718164517200538112,-63.1276,400.99,14.4815,0.717345,-0.00125559,-0.00667074,-0.696685
1718164517300498944,-63.1227,400.68,14.4798,0.717286,-0.00149451,-0.00715205,-0.69674
1718164517400443904,-63.1173,400.367,14.4784,0.717327,-0.00185937,-0.00767362,-0.696692
1718164517500404992,-63.1113,400.05,14.4766,0.7174,-0.00229326,-0.0081478,-0.69661
1718164517600374016,-63.1052,399.728,14.4746,0.717309,-0.00262507,-0.00853926,-0.696698
1718164517700344064,-63.0989,399.4,14.4727,0.717245,-0.00302338,-0.00874507,-0.696759
1718164517800323072,-63.093,399.065,14.4716,0.717197,-0.00327636,-0.00914474,-0.696803
1718164517900300032,-63.0864,398.723,14.4722,0.717123,-0.00364805,-0.00937147,-0.696874
1718164518000272896,-63.0813,398.372,14.4727,0.717134,-0.00352058,-0.00993087,-0.696855
1718164518100246016,-63.0772,398.014,14.4728,0.717165,-0.0031765,-0.0105947,-0.696816
1718164518200218880,-63.0717,397.65,14.4733,0.717,-0.00335851,-0.0112936,-0.696973
1718164518300194048,-63.0648,397.278,14.4732,0.716893,-0.00400103,-0.0116199,-0.697075
1718164518400167936,-63.0558,396.896,14.4721,0.716811,-0.00449211,-0.0109492,-0.697167
1718164518500144128,-63.0444,396.505,14.4714,0.716784,-0.00498507,-0.00940022,-0.697214
1718164518600115968,-63.0356,396.107,14.472,0.716847,-0.00486533,-0.00869052,-0.69716
1718164518700101120,-63.0316,395.702,14.4727,0.716811,-0.00379538,-0.00904989,-0.697199
1718164518800080896,-63.0311,395.288,14.4739,0.716813,-0.00170483,-0.00973121,-0.697195
1718164518900040960,-63.0272,394.868,14.4761,0.717039,-0.000201718,-0.00940022,-0.696969
1718164519000003072,-63.0145,394.443,14.4755,0.717312,-0.000997085,-0.00834535,-0.696701
1718164519099968000,-62.9973,394.015,14.4729,0.717558,-0.00320487,-0.00704966,-0.696455
1718164519199931904,-62.9814,393.58,14.4718,0.717819,-0.00469407,-0.00593478,-0.696189
1718164519299908096,-62.9744,393.139,14.4711,0.718269,-0.0039642,-0.00639338,-0.695725
1718164519399908096,-62.972,392.693,14.4694,0.718648,-0.00190606,-0.00746596,-0.695332
1718164519499943936,-62.9641,392.243,14.4666,0.71888,-0.00113298,-0.00775369,-0.69509
1718164519600002048,-62.9495,391.789,14.4646,0.719179,-0.00176593,-0.00713194,-0.694786
1718164519700081920,-62.9363,391.329,14.4643,0.719518,-0.0014721,-0.006406,-0.694442
1718164519800176128,-62.9275,390.865,14.4637,0.719741,-0.000132032,-0.00652097,-0.694212
1718164519900272896,-62.9151,390.401,14.4623,0.720203,-0.000677531,-0.00698577,-0.693728
1718164520000396032,-62.8997,389.934,14.4594,0.720623,-0.00204535,-0.00763778,-0.693282
1718164520100538880,-62.8821,389.461,14.4573,0.720843,-0.00323805,-0.00733922,-0.693052
1718164520200676096,-62.8688,388.983,14.455,0.721163,-0.00297785,-0.00795002,-0.692714
1718164520300793088,-62.8616,388.5,14.4501,0.721844,-0.00184308,-0.0097486,-0.691985
1718164520400914944,-62.8465,388.012,14.4492,0.721834,-0.00150334,-0.00962437,-0.691997
1718164520500995072,-62.8243,387.519,14.4522,0.721807,-0.00208078,-0.007695,-0.692048
1718164520601027072,-62.8036,387.023,14.4535,0.72209,-0.00300502,-0.00650671,-0.691762
1718164520701025024,-62.786,386.526,14.4528,0.722187,-0.00350977,-0.00656248,-0.691658
1718164520801004032,-62.7719,386.024,14.4502,0.722161,-0.00319842,-0.00725511,-0.69168
1718164520900971008,-62.758,385.518,14.4479,0.722104,-0.00258973,-0.00744672,-0.691739
1718164521000929024,-62.742,385.01,14.4477,0.722031,-0.00225296,-0.0072046,-0.691819
1718164521100875008,-62.7243,384.502,14.4487,0.722106,-0.00264883,-0.00699127,-0.691742
1718164521200825088,-62.7073,383.993,14.45,0.722135,-0.00258189,-0.0068136,-0.691714
1718164521300785920,-62.6926,383.483,14.4495,0.722165,-0.00175517,-0.00663119,-0.691687
1718164521400755968,-62.6794,382.975,14.4467,0.722238,-0.000846537,-0.00697813,-0.691609
1718164521500730880,-62.6642,382.468,14.4446,0.722347,-0.000562197,-0.00714293,-0.691494
1718164521600720896,-62.647,381.961,14.4459,0.722344,-0.000539361,-0.0067803,-0.691501
1718164521700709120,-62.6309,381.457,14.4472,0.722338,-0.000723208,-0.00709933,-0.691503
1718164521800700928,-62.6173,380.954,14.4462,0.722461,-0.000917707,-0.00841897,-0.69136
1718164521900700928,-62.603,380.451,14.4438,0.722547,-0.00123894,-0.00958569,-0.691255
1718164522000695040,-62.5869,379.947,14.4426,0.722467,-0.00153001,-0.0100196,-0.691332
1718164522100683008,-62.5703,379.443,14.4432,0.722494,-0.00167029,-0.00989253,-0.691305
1718164522200675072,-62.5535,378.94,14.4458,0.72264,-0.00158267,-0.00957779,-0.691157
1718164522300677120,-62.5397,378.446,14.4506,0.722779,-0.00213174,-0.0116468,-0.690977
1718164522400686080,-62.5242,377.955,14.4554,0.72272,-0.00400537,-0.0132523,-0.691002
1718164522500686080,-62.5051,377.458,14.4566,0.722777,-0.00370973,-0.0116791,-0.690973
1718164522600670976,-62.4856,376.958,14.4537,0.723018,-0.0021671,-0.00897841,-0.690767
1718164522700642048,-62.4672,376.46,14.45,0.723397,-0.000417638,-0.00673959,-0.6904
1718164522800615936,-62.4546,375.967,14.4532,0.723707,0.00263129,-0.00626129,-0.690074
1718164522900595968,-62.4447,375.475,14.465,0.723923,0.00573952,-0.00631177,-0.689828
1718164523000560896,-62.4251,374.999,14.4623,0.724257,0.00176912,-0.00890271,-0.68947
1718164523100521984,-62.4001,374.524,14.4541,0.724546,-0.00342818,-0.0114177,-0.689124
1718164523200482048,-62.3745,374.04,14.4488,0.724908,-0.00651496,-0.0117774,-0.688714
1718164523300449024,-62.3582,373.547,14.4499,0.725312,-0.00528378,-0.012341,-0.688289
1718164523400427008,-62.3472,373.05,14.4552,0.725822,-0.00213577,-0.0129128,-0.687758
1718164523500428032,-62.3285,372.552,14.4603,0.726109,-0.000987382,-0.0123329,-0.687468
